,Voltage,Voltage-error,Current,Current-error,Power,Power-error,Resistance,Fill Factor
243,6.120967741935484,0.05132226637644276,0.00034317089910775565,0.00024265846986497853,0.002075630438151748,0.0014676923580543059,6.120967741935484,0.5961824161637689
244,6.14516129032258,0.006842968850192452,0.0013726835964310226,0.0009706338794599141,0.00842207806584453,0.005955308512041149,6.14516129032258,0.5961824161637689
245,6.154838709677419,0.03421484425096195,0.0017158544955387781,0.0012132923493248925,0.010643832886842161,0.007526326412102478,6.154838709677419,0.5961824161637689
246,6.174193548387096,0.013685937700384903,0.0,0.0,0.0,0.0,6.174193548387096,0.5961824161637689
247,6.154838709677419,0.013685937700384903,0.0,0.0,0.0,0.0,6.154838709677419,0.5961824161637689
248,6.164516129032258,0.02737187540076918,0.00034317089910775565,0.00024265846986497853,0.0021287665773684324,0.0015052652824204956,6.164516129032258,0.5961824161637689
249,6.164516129032258,0.020528906550577354,0.0,0.0,0.0,0.0,6.164516129032258,0.5961824161637689
250,6.154838709677419,0.020528906550577042,0.0020590253946465337,0.001455950819189871,0.012613191046560541,0.008918872921424405,6.154838709677419,0.5961824161637689
251,6.140322580645162,0.010264453275288363,0.00549073438572409,0.0038825355178396565,0.033794584541811494,0.02389637989689698,6.140322580645162,0.5961824161637689
252,6.174193548387096,0.03421484425096195,0.0,0.0,0.0,0.0,6.174193548387096,0.5961824161637689
253,6.179032258064516,0.003421484425096226,0.0006863417982155113,0.00048531693972995706,0.004244249119932694,0.0030011373337494444,6.179032258064516,0.5961824161637689
254,6.14516129032258,0.027371875400769807,0.0,0.0,0.0,0.0,6.14516129032258,0.5961824161637689
255,6.140322580645161,0.023950390975673582,0.00034317089910775565,0.00024265846986497853,0.002118803551265304,0.001498220359101835,6.140322580645161,0.5961824161637689
256,6.188709677419354,0.010264453275288363,0.0,0.0,0.0,0.0,6.188709677419354,0.5961824161637689
257,6.164516129032258,0.03421484425096226,0.01475634866163349,0.009463680324734162,0.09161334602696658,0.058843896172999656,6.164516129032258,0.5961824161637689
